date,precipitation_mm,infiltration_l_per_hour,water_table_m,site_id
2026-03-26,0.0,156.0,-8.15,curtea_arges
2026-03-27,2.6,169.0,-7.91,curtea_arges
2026-03-28,10.4,225.0,-8.04,curtea_arges
2026-03-29,4.5,238.0,-8.02,curtea_arges
2026-03-30,2.1,234.0,-7.91,curtea_arges
2026-03-31,6.9,258.0,-8.03,curtea_arges
2026-04-01,0.2,240.0,-7.91,curtea_arges
2026-04-02,7.3,265.0,-8.12,curtea_arges
2026-04-03,6.1,279.0,-7.91,curtea_arges
2026-04-04,3.0,273.0,-8.08,curtea_arges
2026-04-05,0.0,251.0,-8.08,curtea_arges
2026-04-06,0.0,232.0,-8.02,curtea_arges
2026-04-07,0.0,217.0,-8.16,curtea_arges
2026-04-08,0.0,205.0,-8.02,curtea_arges
2026-04-09,0.2,196.0,-7.84,curtea_arges
2026-04-10,0.8,192.0,-7.84,curtea_arges
2026-04-11,1.4,192.0,-7.97,curtea_arges
2026-04-12,0.0,181.0,-8.03,curtea_arges
2026-04-13,0.0,174.0,-7.98,curtea_arges
2026-04-14,0.0,169.0,-7.81,curtea_arges
2026-04-15,0.0,164.0,-7.88,curtea_arges
2026-04-16,1.3,169.0,-7.85,curtea_arges
2026-04-17,8.0,209.0,-7.8,curtea_arges
2026-04-18,1.6,206.0,-8.14,curtea_arges
2026-04-19,0.0,195.0,-7.87,curtea_arges
2026-04-20,0.0,187.0,-8.07,curtea_arges
2026-04-21,18.1,284.0,-8.22,curtea_arges
2026-04-22,4.4,285.0,-8.16,curtea_arges
2026-04-23,0.0,260.0,-8.05,curtea_arges
2026-04-24,0.0,240.0,-8.06,curtea_arges
2026-04-25,0.0,224.0,-8.19,curtea_arges
2026-04-26,0.0,210.0,-8.05,curtea_arges
2026-04-27,0.0,199.0,-7.98,curtea_arges
2026-04-28,0.0,190.0,-8.01,curtea_arges
2026-04-29,5.5,214.0,-8.02,curtea_arges
2026-04-30,15.3,290.0,-8.12,curtea_arges
2026-05-01,1.0,270.0,-8.26,curtea_arges
2026-05-02,2.1,258.0,-8.08,curtea_arges
2026-05-03,0.0,238.0,-8.08,curtea_arges
2026-05-04,0.2,223.0,-7.83,curtea_arges
2026-05-05,0.0,210.0,-7.79,curtea_arges
2026-05-06,0.0,194.0,-8.04,curtea_arges
2026-05-07,0.7,189.0,-8.05,curtea_arges
2026-05-08,0.4,184.0,-7.98,curtea_arges
2026-05-09,13.6,256.0,-8.06,curtea_arges
2026-05-10,0.2,238.0,-7.9,curtea_arges
2026-05-11,6.1,257.0,-8.09,curtea_arges
2026-05-12,6.1,272.0,-8.09,curtea_arges
2026-05-13,3.5,270.0,-7.98,curtea_arges
2026-05-14,0.0,247.0,-7.99,curtea_arges
2026-05-15,0.1,225.0,-7.92,curtea_arges
