date,precipitation_mm,infiltration_l_per_hour,water_table_m,site_id
2026-01-09,0.0,302.0,-8.05,slanic
2026-01-10,0.1,275.0,-8.16,slanic
2026-01-11,1.3,260.0,-7.95,slanic
2026-01-12,0.0,239.0,-8.25,slanic
2026-01-13,0.6,226.0,-8.04,slanic
2026-01-14,0.0,213.0,-7.96,slanic
2026-01-15,0.1,202.0,-8.11,slanic
2026-01-16,1.4,200.0,-7.88,slanic
2026-01-17,0.0,191.0,-7.86,slanic
2026-01-18,0.0,182.0,-8.04,slanic
2026-01-19,0.0,173.0,-8.02,slanic
2026-01-20,0.0,164.0,-7.9,slanic
2026-01-21,0.0,161.0,-8.15,slanic
2026-01-22,6.1,193.0,-7.99,slanic
2026-01-23,1.9,193.0,-8.14,slanic
2026-01-24,0.0,185.0,-7.74,slanic
2026-01-25,0.0,179.0,-7.95,slanic
2026-01-26,10.3,232.0,-7.9,slanic
2026-01-27,4.6,243.0,-8.13,slanic
2026-01-28,0.0,226.0,-8.02,slanic
2026-01-29,0.3,214.0,-7.91,slanic
2026-01-30,1.4,211.0,-7.98,slanic
2026-01-31,4.3,224.0,-8.14,slanic
2026-02-01,0.7,214.0,-8.11,slanic
2026-02-02,3.9,225.0,-8.03,slanic
2026-02-03,0.0,211.0,-7.86,slanic
2026-02-04,0.0,200.0,-8.05,slanic
2026-02-05,29.0,357.0,-8.01,slanic
2026-02-06,14.9,403.0,-8.24,slanic
2026-02-07,1.7,366.0,-8.04,slanic
2026-02-08,3.1,345.0,-8.24,slanic
2026-02-09,3.1,327.0,-8.14,slanic
2026-02-10,2.3,305.0,-7.97,slanic
2026-02-11,0.2,277.0,-7.97,slanic
2026-02-12,0.0,254.0,-8.04,slanic
2026-02-13,0.0,235.0,-8.02,slanic
2026-02-14,0.0,219.0,-7.91,slanic
2026-02-15,20.5,323.0,-8.05,slanic
2026-02-16,2.8,307.0,-8.18,slanic
2026-02-17,8.3,325.0,-8.19,slanic
2026-02-18,23.6,428.0,-8.16,slanic
2026-02-19,0.0,378.0,-8.16,slanic
2026-02-20,2.7,344.0,-8.12,slanic
2026-02-21,20.2,420.0,-8.3,slanic
2026-02-22,0.3,372.0,-8.02,slanic
2026-02-23,0.0,331.0,-8.16,slanic
2026-02-24,2.7,313.0,-8.11,slanic
2026-02-25,0.4,285.0,-7.88,slanic
2026-02-26,0.4,263.0,-8.06,slanic
2026-02-27,0.0,242.0,-7.87,slanic
2026-02-28,0.0,226.0,-7.82,slanic
2026-03-01,0.0,212.0,-7.89,slanic
2026-03-02,0.0,195.0,-7.97,slanic
2026-03-03,0.0,186.0,-7.98,slanic
2026-03-04,0.0,177.0,-8.02,slanic
2026-03-05,0.0,165.0,-7.84,slanic
2026-03-06,0.0,163.0,-7.91,slanic
2026-03-07,0.0,160.0,-7.86,slanic
2026-03-08,0.0,152.0,-7.87,slanic
2026-03-09,0.0,152.0,-7.87,slanic
2026-03-10,0.0,151.0,-8.05,slanic
2026-03-11,0.0,150.0,-7.88,slanic
2026-03-12,0.0,150.0,-7.89,slanic
2026-03-13,0.0,150.0,-7.87,slanic
2026-03-14,0.0,150.0,-7.94,slanic
2026-03-15,0.0,150.0,-7.83,slanic
2026-03-16,0.0,150.0,-7.86,slanic
2026-03-17,0.0,150.0,-7.93,slanic
2026-03-18,0.0,150.0,-8.0,slanic
2026-03-19,0.0,150.0,-8.01,slanic
2026-03-20,0.3,152.0,-7.95,slanic
2026-03-21,0.1,152.0,-7.95,slanic
2026-03-22,0.0,152.0,-7.78,slanic
2026-03-23,2.2,164.0,-7.86,slanic
2026-03-24,0.0,161.0,-7.93,slanic
2026-03-25,0.1,160.0,-7.79,slanic
2026-03-26,0.0,158.0,-7.81,slanic
2026-03-27,0.2,158.0,-7.86,slanic
2026-03-28,22.1,283.0,-8.14,slanic
2026-03-29,11.4,324.0,-8.18,slanic
2026-03-30,1.7,302.0,-8.17,slanic
2026-03-31,2.4,288.0,-8.0,slanic
2026-04-01,0.0,263.0,-7.97,slanic
2026-04-02,7.6,286.0,-8.17,slanic
2026-04-03,5.1,291.0,-8.16,slanic
2026-04-04,3.5,285.0,-7.86,slanic
2026-04-05,0.0,261.0,-7.94,slanic
2026-04-06,0.0,241.0,-7.89,slanic
2026-04-07,0.7,228.0,-8.07,slanic
2026-04-08,0.2,215.0,-8.08,slanic
2026-04-09,0.5,206.0,-8.09,slanic
2026-04-10,1.9,207.0,-8.06,slanic
2026-04-11,2.7,212.0,-7.96,slanic
2026-04-12,0.5,197.0,-7.95,slanic
2026-04-13,0.2,186.0,-7.98,slanic
2026-04-14,0.0,179.0,-7.91,slanic
2026-04-15,0.0,173.0,-7.92,slanic
2026-04-16,0.2,170.0,-7.82,slanic
2026-04-17,5.1,194.0,-7.74,slanic
2026-04-18,1.8,195.0,-8.01,slanic
2026-04-19,1.5,194.0,-7.95,slanic
2026-04-20,3.9,208.0,-8.13,slanic
2026-04-21,12.1,267.0,-8.16,slanic
2026-04-22,2.0,257.0,-7.95,slanic
2026-04-23,0.0,238.0,-7.99,slanic
2026-04-24,0.0,222.0,-8.05,slanic
2026-04-25,0.0,208.0,-7.93,slanic
2026-04-26,0.0,197.0,-7.96,slanic
2026-04-27,0.0,188.0,-7.79,slanic
2026-04-28,0.1,182.0,-7.86,slanic
2026-04-29,5.0,205.0,-8.11,slanic
2026-04-30,10.8,257.0,-7.98,slanic
2026-05-01,0.0,237.0,-8.08,slanic
2026-05-02,6.5,257.0,-8.04,slanic
2026-05-03,0.0,237.0,-7.85,slanic
2026-05-04,0.3,223.0,-8.24,slanic
2026-05-05,3.0,226.0,-7.97,slanic
2026-05-06,0.6,212.0,-8.03,slanic
2026-05-07,0.0,200.0,-8.11,slanic
2026-05-08,5.8,224.0,-7.84,slanic
2026-05-09,14.4,293.0,-8.0,slanic
2026-05-10,15.6,356.0,-8.12,slanic
2026-05-11,0.6,322.0,-8.25,slanic
2026-05-12,4.5,317.0,-8.0,slanic
2026-05-13,2.6,302.0,-7.94,slanic
2026-05-14,0.1,273.0,-8.11,slanic
2026-05-15,0.5,251.0,-8.19,slanic
